id,link,photo_id,class,filename,saved
98948686,https://photos.zillowstatic.com/p_c/IS6yl5f4sv98ex0000000000.jpg,X1-IAki1rd4sv98ex0000000000_hd2tx,hip-photo,photos/IS6yl5f4sv98ex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISyrjtwxnn1bex0000000000.jpg,X1-IAcczevxnn1bex0000000000_hehee,hip-photo,photos/ISyrjtwxnn1bex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISqlhherjftdex0000000000.jpg,X1-IA46x2drjftdex0000000000_hfvyv,hip-photo,photos/ISqlhherjftdex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISiff5wkf7lgex0000000000.jpg,X1-IAwzuqukf7lgex0000000000_hhajc,hip-photo,photos/ISiff5wkf7lgex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISa9dtdebzcjex0000000000.jpg,X1-IAotsecebzcjex0000000000_hip3t,hip-photo,photos/ISa9dtdebzcjex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/IS23bhv77r4mex0000000000.jpg,X1-IAgnq2u77r4mex0000000000_hk3oa,hip-photo,photos/IS23bhv77r4mex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISuw85d13jwoex0000000000.jpg,X1-IA8hoqb13jwoex0000000000_hli8r,hip-photo,photos/ISuw85d13jwoex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISmq6tuuyaorex0000000000.jpg,X1-IA0bmetuyaorex0000000000_hmwt8,hip-photo,photos/ISmq6tuuyaorex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISek4hcou2guex0000000000.jpg,X1-IAs4k2bou2guex0000000000_hobdp,hip-photo,photos/ISek4hcou2guex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/IS6e25uhqu7xex0000000000.jpg,X1-IAkyhqshqu7xex0000000000_hppy6,hip-photo,photos/IS6e25uhqu7xex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISy70tbbmmzzex0000000000.jpg,X1-IAcsfeabmmzzex0000000000_hr4in,hip-photo,photos/ISy70tbbmmzzex0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISq1ygt4ier2fx0000000000.jpg,X1-IA4md2s4ier2fx0000000000_hsj34,hip-photo,photos/ISq1ygt4ier2fx0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISivv4byd6j5fx0000000000.jpg,X1-IAwfbq9yd6j5fx0000000000_htxnl,hip-photo,photos/ISivv4byd6j5fx0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISaptssr9ya8fx0000000000.jpg,X1-IAo99err9ya8fx0000000000_hvc82,hip-photo,photos/ISaptssr9ya8fx0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/IS2jrgal5q2bfx0000000000.jpg,X1-IAg3729l5q2bfx0000000000_hwqsj,hip-photo,photos/IS2jrgal5q2bfx0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISucp4se1iudfx0000000000.jpg,X1-IA8x4qqe1iudfx0000000000_hy5d0,hip-photo,photos/ISucp4se1iudfx0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISm6ns98x9mgfx0000000000.jpg,X1-IA0r2e88x9mgfx0000000000_hzjxh,hip-photo,photos/ISm6ns98x9mgfx0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISe0lgr1t1ejfx0000000000.jpg,X1-IAsk02q1t1ejfx0000000000_i0yhy,hip-photo,photos/ISe0lgr1t1ejfx0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/IS6ui49vot5mfx0000000000.jpg,X1-IAkeyp7vot5mfx0000000000_i2d2f,hip-photo,photos/IS6ui49vot5mfx0000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISa9lj3m5pvly90000000000.jpg,X1-IAot052m5pvly90000000000_jbb9j,hip-photo,photos/ISa9lj3m5pvly90000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/IS23j7lf1hnoy90000000000.jpg,X1-IAgnysjf1hnoy90000000000_jcpu0,hip-photo,photos/IS23j7lf1hnoy90000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISuwgv29x8fry90000000000.jpg,X1-IA8hwg19x8fry90000000000_je4eh,hip-photo,photos/ISuwgv29x8fry90000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISmqejk2t07uy90000000000.jpg,X1-IA0bu4j2t07uy90000000000_jfiyy,hip-photo,photos/ISmqejk2t07uy90000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISekc72wosywy90000000000.jpg,X1-IAs4ss0wosywy90000000000_jgxjf,hip-photo,photos/ISekc72wosywy90000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/IS6eavjpkkqzy90000000000.jpg,X1-IAkypgipkkqzy90000000000_jic3w,hip-photo,photos/IS6eavjpkkqzy90000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISy78j1jgci2z90000000000.jpg,X1-IAcsn40jgci2z90000000000_jjqod,hip-photo,photos/ISy78j1jgci2z90000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISq167jcc4a5z90000000000.jpg,X1-IA4mlshcc4a5z90000000000_jl58u,hip-photo,photos/ISq167jcc4a5z90000000000.jpg,TRUE
98948686,https://photos.zillowstatic.com/p_c/ISiv3v068w18z90000000000.jpg,X1-IAwfjgz58w18z90000000000_jmjtb,hip-photo,photos/ISiv3v068w18z90000000000.jpg,TRUE
86883032,https://photos.zillowstatic.com/p_h/ISq51q9rowmu0q1000000000.jpg,X1-IA4qgb8rowmu0q1000000000_kafhc,hip-photo,photos/ISq51q9rowmu0q1000000000.jpg,TRUE
86883032,//ecn.t1.tiles.virtualearth.net/tiles/r02133321232131.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
86883032,//ecn.t2.tiles.virtualearth.net/tiles/r02133321232112.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
86883032,//ecn.t3.tiles.virtualearth.net/tiles/r02133321232113.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
86883032,//ecn.t0.tiles.virtualearth.net/tiles/r02133321232130.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
86883032,https://photos.zillowstatic.com/p_c/ISi3a5fju7i0cq1000000000.jpg,X1-IAwnpqdju7i0cq1000000000_py3xt,hip-photo,photos/ISi3a5fju7i0cq1000000000.jpg,TRUE
86883032,https://photos.zillowstatic.com/p_c/ISuc1yauw539lq1000000000.jpg,X1-IA8xgj9uw539lq1000000000_kn2ll,hip-photo,photos/ISuc1yauw539lq1000000000.jpg,TRUE
86883032,https://photos.zillowstatic.com/p_c/ISesq7yyhle6oq1000000000.jpg,X1-IAsc6twyhle6oq1000000000_m4g7j,hip-photo,photos/ISesq7yyhle6oq1000000000.jpg,TRUE
93957524,https://photos.zillowstatic.com/p_h/ISqtv5xnlwdko00000000000.jpg,X1-IA4ebrvnlwdko00000000000_jtkno,hip-photo,photos/ISqtv5xnlwdko00000000000.jpg,TRUE
93957524,//ecn.t1.tiles.virtualearth.net/tiles/r02133323011021.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
93957524,//ecn.t2.tiles.virtualearth.net/tiles/r02133323011002.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
93957524,//ecn.t3.tiles.virtualearth.net/tiles/r02133323011003.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
93957524,//ecn.t2.tiles.virtualearth.net/tiles/r02133323011012.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
93957524,//ecn.t0.tiles.virtualearth.net/tiles/r02133323011030.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
93957524,//ecn.t0.tiles.virtualearth.net/tiles/r02133323011020.png?g=6243&mkt=en-us&shading=hill&lbl=l1&stl=fb,NA,map-tile,photos/NA,TRUE
93957524,https://photos.zillowstatic.com/p_c/ISizqja1knm1st0000000000.jpg,X1-IAwj6591knm1st0000000000_lay9m,hip-photo,photos/ISizqja1knm1st0000000000.jpg,TRUE
93957524,https://photos.zillowstatic.com/p_c/ISe0lcgqhxq0g00000000000.jpg,X1-IAsk0yeqhxq0g00000000000_ph945,hip-photo,photos/ISe0lcgqhxq0g00000000000.jpg,TRUE
93957524,https://photos.zillowstatic.com/p_c/IS6ui0yjdpi3g00000000000.jpg,X1-IAkeylwjdpi3g00000000000_pinom,hip-photo,photos/IS6ui0yjdpi3g00000000000.jpg,TRUE
93957524,https://photos.zillowstatic.com/p_c/ISa5y6fbtlplrh1000000000.jpg,X1-IAopdsdbtlplrh1000000000_jgxjf,hip-photo,photos/ISa5y6fbtlplrh1000000000.jpg,TRUE
93957524,https://photos.zillowstatic.com/p_c/ISq1ycit6a4kf00000000000.jpg,X1-IA4mdygt6a4kf00000000000_p8tpb,hip-photo,photos/ISq1ycit6a4kf00000000000.jpg,TRUE
93957524,https://photos.zillowstatic.com/p_c/ISy70p00bichf00000000000.jpg,X1-IAcsfazzaichf00000000000_p7f4u,hip-photo,photos/ISy70p00bichf00000000000.jpg,TRUE
93957524,https://photos.zillowstatic.com/p_c/IS6e21j6fqkef00000000000.jpg,X1-IAkyhmh6fqkef00000000000_p60kd,hip-photo,photos/IS6e21j6fqkef00000000000.jpg,TRUE
